Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1,Mahmoud Abdul-Rauf\abdulma02,PG,28,SAC,31,530,10.5,0.405,0.114,0.059,1.2,6.7,3.9,19.7,1.6,0.1,6.4,25.1,-0.5,0.2,-0.3,-0.025,-3.4,-3.7,-7.1,-0.7
2,Tariq Abdul-Wahad\abdulta01,SG,23,SAC,59,959,10.1,0.456,0.053,0.35,5,8.6,6.7,8.9,1.9,0.9,13.6,22.1,-0.8,0.6,-0.2,-0.008,-4.2,-1.7,-5.9,-0.9
3,Shareef Abdur-Rahim\abdursh01,SF,21,VAN,82,2950,21.1,0.562,0.038,0.475,8.9,13.8,11.3,13.5,1.6,1.8,13.6,28.4,6.3,0.6,6.9,0.113,2.6,-1.4,1.2,2.3
4,Cory Alexander\alexaco01,PG,24,TOT,60,1298,15.2,0.548,0.44,0.255,1.5,11.7,6.6,28.7,2.9,0.6,20.1,19.8,1,1.2,2.2,0.081,0.9,-0.8,0.1,0.7
5,Cory Alexander\alexaco01,PG,24,SAS,37,501,11.1,0.512,0.441,0.255,1.7,8.7,5.4,23.2,2.7,0.7,22.6,19.5,-0.2,0.8,0.7,0.065,-1.7,0.2,-1.5,0.1
6,Cory Alexander\alexaco01,PG,24,DEN,23,797,17.8,0.569,0.439,0.255,1.4,13.6,7.3,32.1,3,0.6,18.6,19.9,1.2,0.3,1.5,0.091,2.5,-1.5,1.1,0.6
7,Ray Allen*\allenra02,SG,22,MIL,82,3287,16.2,0.539,0.28,0.297,4.7,10.4,7.5,19.3,1.8,0.3,15,24.3,4.7,2.3,7,0.102,2.6,-0.8,1.8,3.2
8,Derek Anderson\anderde01,SF,23,CLE,66,1839,15.3,0.531,0.143,0.538,3.7,8.7,6.2,21.3,2.5,0.5,15,21.4,2.6,2.8,5.3,0.139,0.4,0.7,1,1.4
9,Greg Anderson\andergr01,C,33,ATL,50,398,10.4,0.444,0.062,0.506,12,22.6,17.4,5.9,2.6,1.8,14.7,13.5,0,0.7,0.7,0.09,-2.8,1.3,-1.6,0
10,Kenny Anderson\anderke01,PG,27,TOT,61,1858,14.8,0.491,0.237,0.288,2.5,8.4,5.4,31.4,2.5,0,15.8,21.8,1.7,2,3.7,0.096,0.5,-1.1,-0.6,0.7
11,Kenny Anderson\anderke01,PG,27,POR,45,1472,13.3,0.48,0.252,0.275,3,7.5,5.3,28.3,2.2,0,16.2,21.7,0.8,1.6,2.3,0.076,0.1,-0.9,-0.8,0.4
12,Kenny Anderson\anderke01,PG,27,BOS,16,386,20.4,0.531,0.184,0.333,0.8,12,5.9,43.4,3.5,0,14.7,22.1,1,0.4,1.4,0.171,2.4,-2,0.4,0.2
13,Nick Anderson\anderni01,SF,30,ORL,58,1701,19.6,0.529,0.284,0.264,6.6,14.1,10.3,14.1,2.3,1,9.2,25,3.1,2.1,5.3,0.149,3.4,-0.1,3.4,2.3
14,Shandon Anderson\andersh01,SG,24,UTA,82,1602,15.7,0.586,0.064,0.37,7.1,10.3,8.8,9.4,2.2,0.8,13.5,19.5,2.9,1.4,4.2,0.127,1.2,-0.5,0.7,1.1
15,Chris Anstey\anstech01,C,23,DAL,41,680,13.2,0.455,0.069,0.32,8.5,17.4,12.8,8.7,2.4,2.8,13.5,20.5,-0.2,0.9,0.6,0.044,-3.6,0.5,-3.1,-0.2
16,Greg Anthony\anthogr01,PG,30,SEA,80,1021,16.8,0.545,0.456,0.229,2.1,10.7,6.5,32.1,3.4,0.2,19.1,21.6,1.4,1.3,2.7,0.127,1.4,-1.2,0.2,0.6
17,B.J. Armstrong\armstbj01,PG,30,TOT,66,831,14.6,0.555,0.164,0.235,2.3,8.6,5.5,29,1.9,0,15.2,15.3,1.6,0.6,2.2,0.124,0.2,-2.4,-2.3,-0.1
18,B.J. Armstrong\armstbj01,PG,30,GSW,4,59,6.3,0.385,0.053,0.368,7,5.6,6.3,16.5,3.6,0,24.1,21.5,-0.2,0.1,-0.1,-0.092,-6.3,0,-6.3,-0.1
19,B.J. Armstrong\armstbj01,PG,30,CHH,62,772,15.2,0.573,0.175,0.222,1.9,8.8,5.4,30,1.7,0,14.1,14.9,1.8,0.5,2.3,0.141,0.7,-2.6,-2,0
20,Darrell Armstrong\armstda01,PG,29,ORL,48,1236,15.7,0.509,0.179,0.324,6.1,9.2,7.6,33.4,2.6,0.3,20.5,20.2,1.2,1.3,2.5,0.096,1.1,0,1.1,1
21,Vincent Askew\askewvi01,SG,31,POR,30,443,6.7,0.464,0.037,0.722,5.7,11.9,8.9,12.5,2.3,0.8,33,10.9,-0.4,0.6,0.2,0.023,-4.8,2.2,-2.6,-0.1
22,Keith Askins\askinke01,SF,30,MIA,46,681,5.5,0.426,0.607,0.156,5,12.2,8.7,6.4,2.2,1.3,16.6,10.7,-0.3,1,0.7,0.05,-2.8,1.7,-1.1,0.2
23,Stacey Augmon\augmost01,SG,29,POR,71,1445,10.3,0.457,0.019,0.419,8.7,10.2,9.5,9.8,2.1,1.6,15.5,16.3,-0.1,1.9,1.8,0.059,-2.8,1.4,-1.3,0.3
24,Isaac Austin\austiis01,C,28,TOT,78,2266,16.3,0.512,0.009,0.417,10.3,18,14.2,14,1.4,1.7,16.7,25,1.2,2.5,3.6,0.077,-1.1,0.4,-0.6,0.8
25,Isaac Austin\austiis01,C,28,MIA,52,1371,16.8,0.521,0.006,0.429,10.5,17.5,14.1,11.8,1.7,1.8,15.6,25.5,1.1,2.2,3.2,0.113,-1.1,0.9,-0.1,0.6
26,Isaac Austin\austiis01,C,28,LAC,26,895,15.6,0.497,0.015,0.398,10.1,18.9,14.4,17.3,1,1.6,18.3,24.2,0.1,0.3,0.4,0.022,-1.1,-0.4,-1.4,0.1
27,Vin Baker\bakervi01,C,26,SEA,82,2944,20.4,0.564,0.006,0.452,11.8,14.8,13.3,9.3,1.7,2.2,11.1,24.7,6.9,3.5,10.4,0.169,1.9,0.2,2,3
28,Charles Barkley*\barklch01,PF,34,HOU,68,2243,21.6,0.564,0.113,0.534,12.9,28.8,20.9,16.6,1.7,0.9,13.8,21.6,6.1,2.5,8.6,0.183,2.8,1.3,4,3.4
29,Dana Barros\barroda01,PG,30,BOS,80,1686,18.6,0.583,0.404,0.236,1.8,9.6,5.3,28.4,2.5,0.3,13.7,20,4.4,1.3,5.6,0.16,3.1,-2.4,0.7,1.1
30,Brent Barry\barrybr01,SG,26,TOT,58,1600,14.3,0.558,0.453,0.265,2.1,10.2,6.1,15.8,2.1,1.1,15.5,18.7,2.1,0.6,2.7,0.08,1.2,-1,0.2,0.9
31,Brent Barry\barrybr01,SG,26,LAC,41,1341,14.9,0.564,0.439,0.275,2.3,9.9,6.1,16.4,1.9,1.1,16,19.6,1.8,0.2,2,0.072,1.6,-1.5,0.1,0.7
32,Brent Barry\barrybr01,SG,26,MIA,17,259,11.2,0.52,0.548,0.194,0.9,11.4,6.3,12.8,3,1.1,11.8,13.7,0.3,0.4,0.7,0.125,-0.7,1.3,0.6,0.2
33,Drew Barry\barrydr01,PG,24,ATL,27,256,10.7,0.64,0.553,0.342,2.4,13.3,8,29.2,2.1,0.3,40.7,13.3,0,0.3,0.3,0.058,-1.9,-1.1,-3.1,-0.1
34,Jon Barry\barryjo01,SG,28,LAL,49,374,13.3,0.518,0.587,0.279,2.5,8.6,5.6,19.7,3.3,0.6,15.9,16.4,0.5,0.4,0.9,0.116,0.4,-0.8,-0.4,0.2
35,Tony Battie\battito01,PF,21,DEN,65,1506,13.3,0.477,0.027,0.198,10.5,17.2,13.7,7.6,1.9,3.4,14.7,20.2,-0.3,0.8,0.5,0.015,-3,-0.4,-3.3,-0.5
36,Corey Beck\beckco01,PG,26,CHH,59,738,9.3,0.516,0.025,0.371,4.5,10.2,7.4,20.4,2.4,0.7,27.5,16,-0.3,0.7,0.4,0.028,-3.2,0.1,-3.1,-0.2
37,Benoit Benjamin\benjabe01,C,33,PHI,14,197,12.5,0.581,0,0.732,10.4,20.6,15.5,2.5,1.1,1.5,18.1,15.1,0.2,0.2,0.4,0.098,-3.1,-1.7,-4.8,-0.1
38,Mario Bennett\bennema01,PF,24,LAL,45,354,22.2,0.573,0.015,0.326,19.7,20.6,20.1,9,2.8,2.2,12,21.8,0.9,0.6,1.5,0.201,2.5,0.4,2.9,0.4
39,David Benoit\benoida01,SF,29,TOT,77,1123,10.5,0.477,0.417,0.181,5.9,15.6,10.5,3.7,1.7,1.3,10.6,19.4,0.5,1.1,1.6,0.067,-1.7,-1.9,-3.7,-0.5
40,David Benoit\benoida01,SF,29,NJN,53,799,10,0.489,0.442,0.164,5.7,15.3,10.2,3.3,1.7,1.5,11.9,17.8,0.4,0.7,1.1,0.067,-1.6,-1.6,-3.1,-0.2
41,David Benoit\benoida01,SF,29,ORL,24,324,11.8,0.453,0.367,0.216,6.4,16.4,11.3,4.5,1.5,0.9,7.9,23.4,0.1,0.4,0.5,0.068,-2.1,-2.8,-4.9,-0.2
42,Travis Best\besttr01,PG,25,IND,82,1547,13.6,0.498,0.146,0.273,2.3,7,4.7,29.9,3,0.2,17.1,20,1.2,2.1,3.3,0.103,-0.3,0,-0.3,0.7
43,Chauncey Billups\billuch01,PG,21,TOT,80,2216,13.6,0.516,0.434,0.355,3,7.1,5,22.6,2.5,0.1,16.7,20.4,2.1,0.9,3,0.065,0.8,-2.6,-1.8,0.1
44,Chauncey Billups\billuch01,PG,21,BOS,51,1296,15.4,0.53,0.416,0.396,3.3,7.3,5.1,26.7,3.1,0.1,18.1,21.7,1.6,1,2.6,0.096,1.5,-1.9,-0.3,0.5
45,Chauncey Billups\billuch01,PG,21,TOR,29,920,11.1,0.493,0.461,0.292,2.6,7,4.7,16.7,1.7,0.1,14.4,18.5,0.6,-0.2,0.4,0.02,-0.2,-3.7,-4,-0.5
46,Mookie Blaylock\blaylmo01,PG,30,ATL,70,2700,16.1,0.462,0.356,0.143,3.7,10.9,7.4,29.5,3.7,0.5,15,20.1,1.9,3.7,5.6,0.099,2.2,1.3,3.6,3.8
47,Corie Blount\blounco01,PF,29,LAL,70,1029,11.9,0.572,0.021,0.417,12.9,19.7,16.4,5.2,1.4,1.7,18.7,11.7,1.2,1.4,2.6,0.12,-1.1,0.6,-0.4,0.4
48,Muggsy Bogues\boguemu01,PG,33,TOT,61,1570,12.4,0.492,0.05,0.211,2,7.1,4.5,33.6,2.2,0.1,22.9,12.7,0.7,1,1.7,0.053,-2.8,-1.4,-4.1,-0.8
49,Muggsy Bogues\boguemu01,PG,33,CHH,2,16,20.6,0.51,0,0.4,0,7.5,3.8,40,6.7,0,14.5,19.9,0,0,0.1,0.193,0.3,-0.2,0.1,0
50,Muggsy Bogues\boguemu01,PG,33,GSW,59,1554,12.3,0.491,0.05,0.208,2,7.1,4.5,33.5,2.2,0.1,23.1,12.7,0.7,1,1.7,0.051,-2.8,-1.4,-4.2,-0.8
51,Etdrick Bohannon\bohanet01,PF,24,IND,5,11,-10.3,0,0,0,23.1,41.7,32.8,12.3,0,12.9,42.9,30.3,-0.2,0,-0.1,-0.52,-23.7,7.8,-15.9,0
52,Keith Booth\boothke01,SF,23,CHI,6,17,13.8,0.579,0.167,1,13.4,13.5,13.5,9,0,0,25.8,30.7,0,0,0,0.107,-2.8,-4.1,-6.9,0
53,Bruce Bowen\bowenbr01,SF,26,BOS,61,1305,11,0.483,0.198,0.409,6.6,9.4,7.9,9.3,3.4,1.7,12.9,13.4,0.8,1.4,2.2,0.081,-1.3,1.5,0.2,0.7
54,Anthony Bowie\bowiean01,SG,34,NYK,27,224,12.9,0.596,0.068,0.153,4.8,9.2,7,8.5,1.5,0.7,10,14.6,0.4,0.3,0.7,0.148,-0.9,0.2,-0.8,0.1
55,Shawn Bradley\bradlsh01,C,25,DAL,64,1822,17.7,0.463,0.004,0.253,9.8,22.1,15.8,5.9,1.5,8.2,10.8,22.3,0,3,2.9,0.077,-3.8,2.8,-1,0.4
56,Terrell Brandon\brandte01,PG,27,MIL,50,1784,20.2,0.526,0.127,0.213,1.6,10.6,6,40,3.3,0.7,15.3,24.2,3.1,2,5.1,0.136,3.1,-0.1,3,2.2
57,Tim Breaux\breauti01,SF,27,MIL,6,30,11.6,0.421,0.273,0.182,0,8.2,4.1,11.1,3.5,2.5,7.8,19.6,0,0,0,0.028,-3.7,-0.3,-4.1,0
58,Scott Brooks\brooksc01,PG,32,CLE,43,312,13.9,0.528,0.167,0.303,2.4,9.3,5.9,25.3,3.1,0.7,13.8,12.8,0.5,0.5,1,0.156,-1.1,0.7,-0.4,0.1
59,Chucky Brown\brownch01,SF,29,ATL,77,1202,10.5,0.472,0.022,0.234,5.8,11.9,9,7.7,1,0.8,11.1,17.8,0.5,0.9,1.4,0.056,-2.9,-1.5,-4.4,-0.7
60,Dee Brown\brownde01,SG,29,TOT,72,1719,14.2,0.555,0.482,0.126,1.5,9.1,5.1,14.8,2.5,1,11,16.9,2.6,0.8,3.4,0.095,1.1,-1.9,-0.8,0.5
61,Dee Brown\brownde01,SG,29,BOS,41,811,11.4,0.524,0.443,0.11,1.3,8.3,4.5,10.4,2.8,0.6,10.7,16,0.7,0.7,1.3,0.078,-0.7,-1.1,-1.8,0
62,Dee Brown\brownde01,SG,29,TOR,31,908,16.8,0.58,0.515,0.14,1.7,9.8,5.6,18.8,2.2,1.3,11.2,17.7,2,0.1,2.1,0.11,2.7,-2.5,0.1,0.5
63,P.J. Brown\brownpj01,PF,28,MIA,74,2362,15,0.522,0,0.334,12.1,19.2,15.8,7.2,1.5,3,12.5,15.3,3.5,4,7.5,0.152,-0.5,2.9,2.4,2.6
64,Randy Brown\brownra02,PG,29,CHI,71,1147,10.1,0.428,0.017,0.258,3.4,6,4.7,19.6,3.3,0.8,15.8,15.6,-0.1,1.9,1.8,0.075,-3.2,1.1,-2.1,0
65,Rick Brunson\brunsri01,PG,25,POR,38,622,9.6,0.481,0.433,0.44,2.7,7.6,5.2,24.8,2.1,0.4,23.6,16,-0.1,0.7,0.6,0.048,-2.3,-1,-3.3,-0.2
66,Kobe Bryant\bryanko01,SG,19,LAL,79,2056,18.5,0.548,0.241,0.501,4.5,8.7,6.7,16,1.8,1.3,12.4,27.2,4.5,1.8,6.3,0.147,1.9,-1.7,0.2,1.1
67,Mark Bryant\bryanma01,C,32,PHO,70,1110,10.2,0.545,0.004,0.422,9.9,15.6,12.8,6,1.7,1,17.9,13.3,1,1.6,2.5,0.109,-2.1,1,-1.1,0.2
68,Jud Buechler\buechju01,SF,29,CHI,74,608,14.1,0.554,0.369,0.034,4.5,10,7.3,12.8,2,1.8,10.5,14.7,1,0.9,1.9,0.151,0.2,0.6,0.7,0.4
69,Matt Bullard\bullama01,SF,30,HOU,67,1190,13.8,0.581,0.594,0.069,2.5,11.9,7.3,8.5,1.4,1.4,8.9,16.8,2,0.5,2.5,0.102,1.4,-1.7,-0.3,0.5
70,Scott Burrell\burresc01,SF,27,CHI,80,1096,15.7,0.516,0.384,0.171,8.3,12.4,10.3,9.5,3.1,2.5,11,18.5,1.5,2.2,3.7,0.163,0.9,1.8,2.8,1.3
71,Willie Burton\burtowi01,SF,29,SAS,13,43,21.4,0.514,0.429,0.571,8.6,15.1,12.1,4.3,2.5,3.3,3.7,29.8,0.1,0.1,0.2,0.229,2.1,-2.2,-0.1,0
72,Mitchell Butler\butlemi02,SG,27,CLE,18,206,4.8,0.36,0.128,0.213,3.6,9.4,6.6,13.7,2.1,0,13.5,13.3,-0.2,0.3,0.1,0.016,-5,0.6,-4.4,-0.1
73,Jason Caffey\caffeja01,PF,24,TOT,80,1423,13.9,0.526,0.004,0.429,12.2,14.6,13.4,8,0.9,1,15.9,20.4,1.2,1.6,2.7,0.093,-1.4,-0.7,-2.1,0
74,Jason Caffey\caffeja01,PF,24,CHI,51,710,14.4,0.548,0.005,0.518,12.2,15.7,14,8,1,1.7,16.4,18.4,0.9,1.1,2,0.138,-1.2,0.2,-1.1,0.2
75,Jason Caffey\caffeja01,PF,24,GSW,29,713,13.4,0.509,0.004,0.363,12.2,13.4,12.8,8,0.9,0.3,15.5,22.4,0.2,0.5,0.7,0.047,-1.6,-1.6,-3.2,-0.2
76,Michael Cage\cagemi01,C,36,NJN,79,1201,10.1,0.531,0.012,0.429,10.4,19.9,14.8,3.6,2,2.7,18.7,4.4,1.1,1.4,2.5,0.1,-1.9,2.9,0.9,0.9
77,Adrian Caldwell\caldwad01,PF,31,DAL,1,3,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.022,-7.3,-0.6,-7.9,0
78,Marcus Camby\cambyma01,C,23,TOR,63,2002,15.9,0.448,0.003,0.327,10.9,15.3,13,9.4,1.8,7.9,13.6,21.6,-0.6,1.5,0.9,0.022,-2.9,2.2,-0.7,0.7
79,Elden Campbell\campbel01,PF,29,LAL,81,1784,16.4,0.527,0.003,0.548,9.3,19.3,14.4,6.9,1,4,12.9,22,2.3,2.4,4.7,0.126,-2.1,0.3,-1.8,0.1
80,Antoine Carr\carran01,PF,36,UTA,66,1086,9.8,0.513,0,0.302,5.1,9.6,7.5,7.2,0.5,3.7,11.5,17.8,0.8,0.7,1.5,0.068,-2.4,-0.4,-2.8,-0.2
81,Chris Carr\carrch01,SG,23,MIN,51,1165,11.6,0.509,0.281,0.219,4.2,10.8,7.6,11.6,0.8,0.7,12.2,21.5,0.7,0.4,1.1,0.046,-0.7,-2.5,-3.2,-0.3
82,Sam Cassell\cassesa01,PG,28,NJN,75,2606,21,0.533,0.069,0.439,3,7.4,5.1,40.4,2.4,0.6,16.3,27.5,6.6,1.7,8.3,0.152,4.1,-1.5,2.6,3
83,Kelvin Cato\catoke01,C,23,POR,74,1007,13.3,0.496,0.013,0.546,10.9,17.9,14.6,3.6,1.5,6.8,13.4,14.7,0.7,2,2.7,0.129,-3.5,3.2,-0.3,0.4
84,Duane Causwell\causwdu01,C,29,MIA,37,363,9.2,0.443,0,0.292,9.7,21.9,16,2.2,1.1,5.4,15.2,15.2,-0.2,0.7,0.5,0.069,-6.2,1.6,-4.6,-0.2
85,Cedric Ceballos\cebalce01,SF,28,TOT,47,990,19.3,0.56,0.169,0.349,8.8,16.8,12.8,11,1.8,1.1,13.1,25.3,1.6,1.2,2.8,0.138,1,-1,0,0.5
86,Cedric Ceballos\cebalce01,SF,28,PHO,35,626,19.2,0.564,0.194,0.326,9.8,17.8,13.9,9.6,1.8,0.9,11.7,24.2,1.2,0.9,2.1,0.163,1.3,-0.8,0.5,0.4
87,Cedric Ceballos\cebalce01,SF,28,DAL,12,364,19.4,0.552,0.127,0.389,7.2,15,11,13.3,1.6,1.5,15.2,27.3,0.4,0.3,0.7,0.094,0.4,-1.4,-1,0.1
88,Tom Chambers\chambto01,PF,38,PHI,1,10,31.5,1.042,0,1,0,23.2,11.5,0,10.6,0,25.8,17.4,0,0,0.1,0.369,3.1,3.1,6.2,0
89,Rex Chapman\chapmre01,SG,30,PHO,68,2263,14.4,0.521,0.325,0.196,1.6,7.2,4.5,14.8,1.6,0.4,10,23.1,2.4,2.1,4.5,0.095,1,-1.5,-0.5,0.8
90,Calbert Cheaney\cheanca01,SG,26,WAS,82,2841,11.7,0.488,0.054,0.219,3.2,10,6.5,9.8,1.8,0.9,8.8,18.4,1.6,2.5,4.1,0.069,-1.5,0.1,-1.3,0.5
91,Pete Chilcutt\chilcpe01,PF,29,VAN,82,1420,12.6,0.526,0.362,0.164,6.3,18.5,12.4,11.3,1.9,1.8,13.9,14,1.2,0.8,2,0.067,-0.4,0,-0.5,0.5
92,Chris Childs\childch01,PG,30,NYK,68,1599,11.6,0.524,0.246,0.356,2.2,10,6.1,26.6,1.9,0.3,20.1,15,1.4,2.3,3.7,0.11,-1.1,0.6,-0.6,0.6
93,Doug Christie\chrisdo01,SG,27,TOR,78,2939,16.2,0.53,0.287,0.305,3.5,12.3,7.7,16.3,3.4,1.3,15.8,21.5,2.4,1.6,4,0.066,1.2,-0.3,0.8,2.1
94,Keith Closs\closske01,C,21,LAC,58,740,14,0.482,0,0.372,9.6,16.3,12.9,4.2,0.8,7.3,13.6,16.7,0.1,0.5,0.6,0.041,-4.2,1,-3.3,-0.2
95,Derrick Coleman\colemde01,PF,30,PHI,59,2135,17.5,0.5,0.113,0.451,8,23.8,15.8,12.3,1.1,2.4,13.1,25.2,1.8,2.7,4.4,0.1,-0.6,0.4,-0.2,1
96,Bimbo Coles\colesbi01,PG,29,GSW,53,1471,10.4,0.444,0.13,0.201,1.2,7.9,4.5,27.9,1.8,0.6,15.7,16.8,-0.1,1,0.9,0.029,-2.7,-1.1,-3.8,-0.7
97,James Collins\collija01,SG,24,LAC,23,103,15.3,0.482,0.364,0.255,7.7,7.8,7.7,5.4,3,2,11.6,29.8,0,0,0,0.008,-1.1,-4.1,-5.2,-0.1
98,Marty Conlon\conloma01,C,30,MIA,18,209,17.2,0.541,0,0.71,9.3,16.3,12.9,9.8,2.4,1.7,11.9,20.6,0.4,0.4,0.8,0.177,-0.9,0.9,0,0.1
99,Tyrone Corbin\corbity01,SF,35,ATL,79,2699,12,0.502,0.189,0.171,3.5,12,7.9,10.6,2.1,0.2,9.7,15.3,2.9,2.7,5.5,0.098,0.2,0.5,0.7,1.8
100,James Cotton\cottoja02,SG,22,SEA,9,33,12.5,0.481,0.19,0.429,7.4,14.2,10.9,0,1.6,2.3,19.4,43.5,-0.1,0,-0.1,-0.104,-11.2,-9.3,-20.5,-0.2
101,Chris Crawford\crawfch01,PF,22,ATL,40,256,20.4,0.536,0.027,0.618,9.5,9.3,9.4,6.4,2.6,1.9,11.4,28.6,0.6,0.3,0.9,0.17,-0.4,-2.5,-2.9,-0.1
102,Austin Croshere\croshau01,PF,22,IND,26,243,7.7,0.412,0.151,0.163,5.2,16.5,11.1,5.4,2,1.5,12.4,20.6,-0.4,0.4,0,0.003,-5.4,0.2,-5.2,-0.2
103,John Crotty\crottjo01,PG,28,POR,26,379,7,0.457,0.222,0.378,1.3,8.3,4.9,25.5,1.4,0.2,28.6,17.6,-0.4,0.3,-0.1,-0.013,-5.4,-1.8,-7.2,-0.5
104,Terry Cummings\cummite01,PF,36,TOT,74,1185,13.7,0.496,0.002,0.229,9.5,18.6,14,7.3,1.7,0.6,9.8,20.2,0.9,1.6,2.6,0.103,-2,-0.6,-2.7,-0.2
105,Terry Cummings\cummite01,PF,36,PHI,44,656,12.9,0.49,0.005,0.274,9.6,16.4,13,5.6,1.8,0.6,6.7,17.4,0.8,0.7,1.4,0.106,-1.7,-1.4,-3.1,-0.2
106,Terry Cummings\cummite01,PF,36,NYK,30,529,14.6,0.501,0,0.185,9.5,21.2,15.3,9.3,1.6,0.7,12.7,23.7,0.1,1,1.1,0.101,-2.4,0.3,-2.1,0
107,William Cunningham\cunniwi01,C,23,TOT,7,39,9.3,0.444,0,0,13.6,14.5,15.3,3.9,2.8,0,0,10.7,0.1,0.1,0.1,0.131,-0.5,-0.5,-1.1,0
108,William Cunningham\cunniwi01,C,23,UTA,6,38,8.7,0.444,0,0,14,12.3,13.1,4,2.8,0,0,11,0.1,0,0.1,0.122,-0.1,-0.4,-0.5,0
109,William Cunningham\cunniwi01,C,23,PHI,1,1,33.3,,,,0,100,100,0,0,0,,0,0,0,0,0.473,-17.3,-4.8,-22.1,0
